Restaurant ID,Name,Type of Restaurant,Trip Advisor Rating,TA Review Count,Yellow Pages Rating,YP Review Count,Phone Number,Street Address,Locality,Zipcode,Dollar Costs,Years in Business,Website,Menu URL,Secondary Info,Order Online Status
450,Da Noi Midtown Manhattan,"['Restaurants', 'Food & Beverage Consultants', 'Mediterranean Restaurants']",,,,,(212) 754-5710,214 E 49th St,"New York, NY 10017",10017,Upscale,12.0,http://danoinyc.com/midtown-manhattan.html,http://yellowpages.com/new-york-ny/mip/da-noi-midtown-manhattan-533587405?lid=1001683017089#open-menu,"From Business: High quality dining, elegant private parties and five star service are waiting for you at Da Noi in Mid-town Manhattan. We're located in the heart of the capital…",1
451,Spring Natural,"['Restaurants', 'Family Style Restaurants']",,,,,(212) 966-0290,98 Kenmare St,"New York, NY 10012",10012,Affordable,,http://www.springstreetnatural.com,http://yellowpages.com/new-york-ny/mip/spring-natural-6468948#open-menu,"From Business: Founded in 1973, Spring Street Natural Restaurant is an eating establishment that specializes in serving whole natural foods that are minimally processed. The…",1
452,Applebee's,"['Restaurants', 'American Restaurants', 'Take Out Restaurants']",3.5,19.0,,,(718) 943-7404,3801 35th Ave,"Long Island City, NY 11101",11101,Moderate,44.0,http://www.applebees.com,http://yellowpages.com/long-island-city-ny/mip/applebees-453268924#open-menu,"From Business: Applebee's Neighborhood Grill & Bar offers a lively casual dining experience combining simple, craveable American fare, classic drinks and local drafts. Now…",1
453,Redfarm,"['Restaurants', 'Asian Restaurants', 'Chinese Restaurants']",4.5,409.0,,,(212) 792-9700,529 Hudson St,"New York, NY 10014",10014,Upscale,,http://redfarmnyc.com,http://yellowpages.com/new-york-ny/mip/redfarm-468298195#open-menu,,0
454,Dieci,"['Restaurants', 'Tapas', 'Italian Restaurants']",,,,,(212) 387-9545,228 E 10th St,"New York, NY 10003",10003,Upscale,,,http://yellowpages.com/new-york-ny/mip/dieci-1187330#open-menu,,0
455,Pepolino,"['Restaurants', 'Italian Restaurants']",4.5,699.0,,,(212) 966-9983,281 W Broadway,"New York, NY 10013",10013,Upscale,25.0,http://www.pepolino.com,http://yellowpages.com/new-york-ny/mip/pepolino-5259900#open-menu,,1
456,Franchesco's Ecuadorian Spanish Restaurant,"['Restaurants', 'Spanish Restaurants', 'Family Style Restaurants']",,,,,(201) 434-9102,118 Tonnele Ave,"Jersey City, NJ 07306",07306,Affordable,20.0,https://franchescos.edan.io,http://yellowpages.com/jersey-city-nj/mip/franchescos-ecuadorian-spanish-restaurant-6715223#open-menu,,0
457,Andy's Restaurants,"['Restaurants', 'Family Style Restaurants']",,,,,(718) 237-8899,128 Montague St,"Brooklyn, NY 11201",11201,Affordable,,,http://yellowpages.com/brooklyn-ny/mip/andys-restaurants-6921894#open-menu,,0
458,Jezebel Restaurant,"['Restaurants', 'Family Style Restaurants']",,,,,(646) 410-0780,323 W Broadway,"New York, NY 10013",10013,Fine Dining,,,http://yellowpages.com/new-york-ny/mip/jezebel-restaurant-471849411#open-menu,,0
459,Schiller's Liquor Bar,"['Restaurants', 'American Restaurants', 'French Restaurants']",,,,,(212) 260-4555,131 Rivington St,"New York, NY 10002",10002,Moderate,24.0,http://www.schillersny.com,http://yellowpages.com/new-york-ny/mip/schillers-liquor-bar-12608372#open-menu,,1
460,Dinosaur Bar B Que,"['Restaurants', 'Barbecue Restaurants', 'Caterers']",,,,,(212) 694-1777,646 W 131st St,"New York, NY 10027",10027,Moderate,,,,"Dinosaur has the best BBQ in town.  Go taste the chicken wings, it's awesome!""",0
461,Ganeshs Dosa House,"['Restaurants', 'Asian Restaurants', 'Take Out Restaurants']",3.5,27.0,5.0,1.0,(201) 222-3883,809 Newark Ave,"Jersey City, NJ 07306",07306,Affordable,19.0,http://sriganeshdosahouse.us,http://yellowpages.com/jersey-city-nj/mip/ganeshs-dosa-house-9018046#open-menu,"The best south Indian food I have ever had in the USA... Canteen like setting, self service, takes time for food to come as its prepared fresh, crowded... But amazing freshness…",1
462,La Isla Restaurant Downtown,"['Restaurants', 'Latin American Restaurants', 'Cuban Restaurants']",4.5,413.0,4.0,1.0,(201) 659-8197,104 Washington St,"Hoboken, NJ 07030",07030,Moderate,29.0,http://www.laislarestaurant.com,http://yellowpages.com/hoboken-nj/mip/la-isla-restaurant-downtown-6875652#open-menu,"I recedntly relocated to Jersey City and this Rest is the best I had found....Great Food and Coffee!""",1
463,Peking Duck House,"['Restaurants', 'Chinese Restaurants', 'Asian Restaurants']",4.0,744.0,2.0,1.0,(212) 227-1810,28 Mott St,"New York, NY 10013",10013,Upscale,40.0,http://www.pekingduckhousenyc.com,http://yellowpages.com/new-york-ny/mip/peking-duck-house-5055118#open-menu,"The food was decent...the service was not only REALLY slow, but when I asked for food to take home, they didn't give us all of it!""",0
464,Olio e Piú,"['Restaurants', 'Pizza', 'Caterers']",4.5,3363.0,,,(212) 243-6546,3 Greenwich Ave,"New York, NY 10014",10014,Moderate,14.0,http://www.olioepiu.com,http://yellowpages.com/new-york-ny/mip/olio-e-pi-458022662#open-menu,"From Business: An authentic trattoria, the restaurant specializes in classic Italian preparations, with a focus on house-made pastas and thin-crust Neapolitan-style pizza, as…",0
465,Banana Leaf Restaurant,"['Restaurants', 'Family Style Restaurants', 'Asian Restaurants']",,,,,(212) 494-0000,227 W 28th St,"New York, NY 10001",10001,Unknown,,http://www.bananaleafny.com,,,0
466,Prime Ko,"['Restaurants', 'Steak Houses']",,,,,(646) 201-4435,217 W 85th St,"New York, NY 10024",10024,Upscale,14.0,http://www.primehospitalityny.com,http://yellowpages.com/new-york-ny/mip/prime-ko-456753572#open-menu,,1
467,Gentleman Farmer,"['Restaurants', 'American Restaurants', 'French Restaurants']",,,,,(212) 677-2172,40 Rivington St,"New York, NY 10002",10002,Upscale,14.0,http://gentlemanfarmernyc.com,,,0
468,Armani/Ristorante,"['Restaurants', 'Italian Restaurants', 'Mediterranean Restaurants']",4.5,367.0,,,(212) 207-1902,717 5th Ave,"New York, NY 10022",10022,Upscale,14.0,https://locations.armani.com/restaurants-cafes-and-clubs/united-states/armani-ristorante-5th-avenue,http://yellowpages.com/new-york-ny/mip/armani-ristorante-462453180#open-menu,From Business: Armani/Ristorante 5th Avenue brings the sophisticated simplicity that characterises the brand to the world of food and beverages. An exclusive location that…,0
469,Authentic Restaurant Brands,"['Restaurants', 'Family Style Restaurants', 'French Restaurants']",,,,,(212) 388-0688,235 Park Ave S,"New York, NY 10003",10003,Unknown,31.0,https://authenticrb.com,,,0
470,Tree Restaurant,"['Restaurants', 'French Restaurants', 'Family Style Restaurants']",,,,,(212) 358-7171,190 1st Ave Frnt A,"New York, NY 10009",10009,Unknown,,http://www.restauranti.com,,,1
471,Shang Restaurant,"['Restaurants', 'Family Style Restaurants']",,,,,(212) 260-7900,190 Allen St,"New York, NY 10002",10002,Moderate,,http://www.shangrestaurant.com,http://yellowpages.com/new-york-ny/mip/shang-restaurant-8206179#open-menu,,0
472,Congee Bowery,"['Restaurants', 'Family Style Restaurants']",,,,,(212) 254-9720,183 Bowery,"New York, NY 10002",10002,Upscale,21.0,,http://yellowpages.com/new-york-ny/mip/congee-bowery-1853988#open-menu,,0
473,Lunella Ristorante Italiano,"['Restaurants', 'Italian Restaurants', 'Family Style Restaurants']",3.5,484.0,,,(212) 966-6639,173 Mulberry St,"New York, NY 10013",10013,Moderate,23.0,http://www.lunellas.com,http://yellowpages.com/new-york-ny/mip/lunella-ristorante-italiano-12889213#open-menu,,0
474,La Vita MIA Pizza Grill & Restaurant,"['Restaurants', 'Pizza', 'Take Out Restaurants']",,,,,(718) 267-0310,2801 24th Ave,"Astoria, NY 11102",11102,Affordable,23.0,,http://yellowpages.com/astoria-ny/mip/la-vita-mia-pizza-grill-restaurant-568914#open-menu,,1
475,Roberta's,"['Restaurants', 'Pizza', 'Italian Restaurants']",4.5,1381.0,4.0,2.0,(718) 417-1118,261 Moore St,"Brooklyn, NY 11206",11206,Moderate,17.0,http://www.robertaspizza.com,http://yellowpages.com/brooklyn-ny/mip/robertas-3720685#open-menu,"This hipster pizza joint is off the hook!""",1
476,Darbar Grill,"['Restaurants', 'Indian Restaurants', 'Caterers']",4.0,151.0,5.0,1.0,(212) 751-4600,157 E 55th St,"New York, NY 10022",10022,Moderate,17.0,http://www.darbargrill.com,http://yellowpages.com/new-york-ny/mip/darbar-grill-8908203#open-menu,Darbar Grill is fine indian restaurant in New York with buffet service for lunch and dinner.  They have all varieties of indian food and the taste and the ambiance is very…,1
477,Le Barricou,"['Restaurants', 'French Restaurants', 'American Restaurants']",,,,,(718) 782-7372,533 Grand St,"Brooklyn, NY 11211",11211,Moderate,,http://www.lebarricouny.com,http://yellowpages.com/brooklyn-ny/mip/le-barricou-2139811#open-menu,"i loved the homemade mac and cheese great wine""",1
478,Mary's Fish Camp,"['Restaurants', 'Seafood Restaurants', 'American Restaurants']",4.5,265.0,,,(646) 486-2185,64 Charles St,"New York, NY 10014",10014,Upscale,23.0,,http://yellowpages.com/new-york-ny/mip/marys-fish-camp-2594637#open-menu,From Business: Serving the best seafood in the West Village since 2000. Mary's Fish Camp offers a rotating selection of Oysters and Whole Fish daily. We also feature Lobster…,0
479,L'Artusi,"['Restaurants', 'Italian Restaurants', 'Bars']",4.5,543.0,,,(212) 255-5757,228 W 10th St,"New York, NY 10014",10014,Upscale,16.0,http://www.lartusi.com,http://yellowpages.com/new-york-ny/mip/lartusi-14834777#open-menu,"From Business: Opened in December of 2008, L'Artusi is the second step from the team that brought dell'anima to the West Village. Chef/Partner Gabriel Thompson and Beverage…",0
480,"One if by Land, Two if by Sea","['Restaurants', 'American Restaurants', 'Seafood Restaurants']",4.0,837.0,,,(212) 255-8649,17 Barrow St,"New York, NY 10014",10014,Fine Dining,52.0,https://oneifbyland.com,http://yellowpages.com/new-york-ny/mip/one-if-by-land-two-if-by-sea-6917539#open-menu,"From Business: One if by land, Two if by Sea serves some of the finest American cuisine in New York City. Our culinary team is sure to satisfy even the most discerning food…",0
481,Tarallucci E Vino- East Village,"['Restaurants', 'Italian Restaurants', 'Bakeries']",4.5,51.0,,,(212) 388-1190,163 1st Ave,"New York, NY 10003",10003,Moderate,22.0,http://www.taralluccievino.net/east-village-location,http://yellowpages.com/new-york-ny/mip/tarallucci-e-vino-east-village-2731642#open-menu,"From Business: Inspired by the famous Italian saying: ""Tutto Finisce a Tarallucci e Vino,"" Abruzzeze founder Luca Di Pietro, wanted to recreate a warm and inviting gathering…",0
482,Il Buco Alimentari & Vineria,"['Restaurants', 'Italian Restaurants', 'Coffee & Espresso Restaurants']",4.0,442.0,,,(212) 837-2622,53 Great Jones St,"New York, NY 10012",10012,Upscale,13.0,http://www.ilbucovineria.com,http://yellowpages.com/new-york-ny/mip/il-buco-alimentari-vineria-467966483#open-menu,"From Business: The first offspring of il Buco on Bond Street, the Alimentari & Vineria is as much a production outpost of the original - specializing in house-cured meats and…",1
483,Edward's Steakhouse,"['Restaurants', 'Steak Houses', 'American Restaurants']",4.5,124.0,,,(201) 761-0000,239 Marin Blvd,"Jersey City, NJ 07302",07302,Unknown,21.0,http://www.edwardssteakhouse.com,http://yellowpages.com/jersey-city-nj/mip/edwards-steakhouse-7277926#open-menu,From Business: Edward's Steakhouse is located in an 1870's townhouse. Very cozy bar area and 2 dining rooms upstairs are nicely appointed.Edward's Steakhouse is located in an…,0
484,Applebee's,"['Restaurants', 'American Restaurants', 'Take Out Restaurants']",3.0,17.0,,,(347) 226-5700,610 Exterior St,"Bronx, NY 10451",10451,Moderate,44.0,http://www.applebees.com,http://yellowpages.com/bronx-ny/mip/applebees-453446786#open-menu,"From Business: Applebee's Neighborhood Grill & Bar offers a lively casual dining experience combining simple, craveable American fare, classic drinks and local drafts. Now…",1
485,Colbeh Restaurant,"['Restaurants', 'Mediterranean Restaurants', 'Continental Restaurants']",3.5,76.0,,,(212) 354-8181,32 W 39th St,"New York, NY 10018",10018,Upscale,31.0,http://www.colbeh.com,http://yellowpages.com/new-york-ny/mip/colbeh-restaurant-12160722#open-menu,,1
486,Nannis Restaurant Inc,"['Restaurants', 'Family Style Restaurants']",,,,,(212) 697-4161,146 E 46th St,"New York, NY 10017",10017,Upscale,,,http://yellowpages.com/new-york-ny/mip/nannis-restaurant-inc-3737618#open-menu,,0
487,Arte Around The Corner,"['Restaurants', 'American Restaurants']",,,,,(212) 875-2195,274 Columbus Ave,"New York, NY 10023",10023,Affordable,,,http://yellowpages.com/new-york-ny/mip/arte-around-the-corner-22313280#open-menu,,0
488,Ninety-Nine Restaurant and Pub,"['Restaurants', 'American Restaurants', 'Family Style Restaurants']",,,,,(212) 267-6707,89 Fulton St,"New York, NY 10038",10038,Moderate,,http://www.99restaurants.com,,,0
489,Malagueta Restaurant Inc,"['Restaurants', 'Family Style Restaurants', 'Brazilian Restaurants']",,,,,(718) 937-4821,2535 36th Ave,"Astoria, NY 11106",11106,Moderate,24.0,http://www.malaguetany.com,http://yellowpages.com/astoria-ny/mip/malagueta-restaurant-inc-5003189#open-menu,,1
490,Barbounia,"['Restaurants', 'Mediterranean Restaurants', 'Greek Restaurants']",4.0,408.0,5.0,1.0,(212) 995-0242,250 Park Ave S,"New York, NY 10003",10003,Upscale,16.0,https://barbounia.com,http://yellowpages.com/new-york-ny/mip/barbounia-5791760#open-menu,"best brunch in the city and best Mediterranean pals .""",0
491,Jing Fong Restaurant,"['Restaurants', 'Asian Restaurants', 'Chinese Restaurants']",4.0,686.0,5.0,1.0,(212) 964-5256,20 Elizabeth St,"New York, NY 10013",10013,Moderate,47.0,,http://yellowpages.com/new-york-ny/mip/jing-fong-restaurant-3443892#open-menu,"Although the service isn't the greatest, the food makes up for it!  Go during the week (Monday-Friday) for $2.35 for all items.""",0
492,Outback Steakhouse,"['Restaurants', 'Steak Houses', 'American Restaurants']",4.0,106.0,2.0,3.0,(201) 840-9600,539 River Rd,"Edgewater, NJ 07020",07020,Moderate,36.0,https://locations.outback.com/new-jersey/edgewater/539-river-road?utm_source=gmb&utm_medium=local_search&utm_campaign=website_cta&y_source=1_MTU1MDIzMzUtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,http://yellowpages.com/edgewater-nj/mip/outback-steakhouse-3196053#open-menu,"Love the food when order is correct. Cliffside Park, NJ""",0
493,Big Daddy's,"['Restaurants', 'American Restaurants']",,,,,(212) 477-1500,239 Park Ave S,"New York, NY 10003",10003,Moderate,55.0,http://www.bigdaddysnyc.com,http://yellowpages.com/new-york-ny/mip/big-daddys-8061274#open-menu,"From Business: Big Daddy's was developed by Branded Restaurants USA to fill the need for a hip 80's styled restaurant where massive burgers, crispy tots, and thick milkshakes…",0
494,Francesco's Pizza,"['Restaurants', 'Pizza', 'Italian Restaurants']",4.0,76.0,,,(212) 721-0066,186 Columbus Ave,"New York, NY 10023",10023,Affordable,33.0,http://www.francescosoncolumbus.com,http://yellowpages.com/new-york-ny/mip/francescos-pizza-22326977#open-menu,From Business: From the day we opened Francesco's we have taken great pride in our food. We come from four generations of Italian chefs who were passionate about their cooking.…,1
495,La Ripaille,"['Restaurants', 'French Restaurants', 'Family Style Restaurants']",4.0,85.0,,,(212) 255-4406,605 Hudson St,"New York, NY 10014",10014,Upscale,,http://www.laripailleny.com,http://yellowpages.com/new-york-ny/mip/la-ripaille-1553442#open-menu,"From Business: Opened in 1980, La Ripaille is one of the oldest restaurants in West Village. Some of the regulars have been coming for as long as 25 years. We want everyone to…",0
496,Sarabeth's Tribeca,"['Restaurants', 'American Restaurants', 'Bar & Grills']",4.0,467.0,,,(212) 966-0421,339 Greenwich St,"New York, NY 10013",10013,Moderate,13.0,http://www.sarabethstribeca.com,http://yellowpages.com/new-york-ny/mip/sarabeths-tribeca-466981325#open-menu,"From Business: Our newest and largest location. Sarabeth's is a great place to enjoy breakfast, lunch, brunch or dinner. Full bar and retail bakery.",1
497,Berger's Delicatessen Restaurant,"['Restaurants', 'Delicatessens', 'Cafeterias']",,,,,(212) 719-4173,2 E 39th St,"New York, NY 10016",10016,Affordable,59.0,,http://yellowpages.com/new-york-ny/mip/bergers-delicatessen-restaurant-462455500#open-menu,,0
498,Donohue's Steak House,"['Restaurants', 'Steak Houses', 'Bars']",4.0,73.0,,,(212) 744-0938,845 Lexington Ave,"New York, NY 10065",10065,Moderate,40.0,,http://yellowpages.com/new-york-ny/mip/donohues-steak-house-464961942#open-menu,,0
499,Dell'anima,"['Restaurants', 'Italian Restaurants', 'Mediterranean Restaurants']",4.5,180.0,,,(212) 366-6633,38 8th Ave,"New York, NY 10014",10014,Upscale,17.0,http://www.dellanima.com,http://yellowpages.com/new-york-ny/mip/dellanima-18602060#open-menu,,0
500,Barbuto,"['Restaurants', 'Italian Restaurants', 'Family Style Restaurants']",4.5,588.0,,,(212) 924-9700,775 Washington St,"New York, NY 10014",10014,Upscale,21.0,http://www.barbutonyc.com,http://yellowpages.com/new-york-ny/mip/barbuto-6125255#open-menu,,0
501,Pepe Rosso To Go,"['Restaurants', 'Italian Restaurants']",4.5,58.0,,,(212) 677-4555,149 Sullivan St,"New York, NY 10012",10012,Moderate,27.0,http://www.peperossotogo.com,http://yellowpages.com/new-york-ny/mip/pepe-rosso-to-go-16047047#open-menu,,1
502,The Fig Tree,"['Restaurants', 'Fine Dining Restaurants', 'American Restaurants']",,,,,(201) 420-0444,306 Park Ave,"Hoboken, NJ 07030",07030,Moderate,12.0,http://thefigtreehoboken.com,http://yellowpages.com/hoboken-nj/mip/the-fig-tree-472302325#open-menu,,0
503,Avra Estatorio,"['Restaurants', 'Mediterranean Restaurants', 'Caterers']",4.5,1161.0,4.0,2.0,(212) 759-8550,141 E 48th St,"New York, NY 10017",10017,Upscale,25.0,https://www.theavragroup.com/location/avra-48th-street,http://yellowpages.com/new-york-ny/mip/avra-estatorio-3878673#open-menu,"Great spot for a work lunch-good, healthy options and a nice change of pace. Service was excellent.""",1
